,grupo_id,Initial_Liters,Final_Liters,Initial_mA,Final_mA,Consumed_Liters,label
1094,1094,471.4204979,456.0034467,6.469727,6.408691,-11.8629661,Toilet flushing
1095,1095,451.8845566,433.7619689,6.408691,6.286621,-22.9748034,Toilet flushing
1096,1096,456.7157764,458.1676537,6.408691,6.408691,-1.3363681,Stable
1097,1097,463.4969368,449.3144235,6.460571,6.350708,-22.6598895,Toilet flushing
1098,1098,430.4170185,335.4206928,6.237793,5.709839,-91.8224288,Washing clothes
1099,1099,329.5813434,336.9304281,5.685425,5.715942,1.8939425,Stable
1100,1100,332.1665595,475.4927545,5.67627,6.503296,141.9758632,Tank Refilling
1101,1101,485.8544122,396.1156349,6.588745,6.069946,-85.3271701,Washing clothes
1102,1102,391.5534833,406.5202087,6.011963,6.097412,17.0476055,Stable
1103,1103,397.1787525,408.0784268,6.04248,6.115723,8.3995875,Stable
1104,1104,403.864808,397.654732,6.079102,6.088257,1.8786122,Stable
1105,1105,398.4027217,401.4833546,6.063843,6.09436,1.0847175,Stable
1106,1106,412.1801686,409.5311248,6.167603,6.149292,-6.6723999,Stable
1107,1107,413.2432033,415.513795,6.14624,6.161499,5.8857506,Stable
1108,1108,423.3941106,341.4520971,6.185913,5.715942,-83.5981534,Washing clothes
1109,1109,208.2427101,155.9420251,4.974365,4.650879,-60.6288649,Taking a bath
1110,1110,141.6738766,446.6957291,4.605103,6.347656,297.5084999,Tank Refilling
1111,1111,433.4831702,429.4347781,6.298828,6.274414,-2.7670739,Stable
1112,1112,434.4190291,436.7581258,6.262207,6.298828,10.207817,Stable
1113,1113,435.0777495,410.3023228,6.265259,6.12793,-25.4368072,Toilet flushing
1114,1114,243.4436035,252.8156548,5.166626,5.206299,9.5617158,Stable
1115,1115,238.400276,239.7246273,5.166626,5.175781,4.11758,Stable
1116,1116,245.4819232,250.9676366,5.154419,5.200195,6.0855933,Stable
1117,1117,241.3183585,242.6841336,5.181885,5.181885,-4.4231317,Stable
1118,1118,238.7617946,220.8396555,5.117798,5.056763,-6.0624578,Toilet flushing
1119,1119,223.7277971,248.820201,5.044556,5.215454,29.8816805,Stable
1120,1120,253.359311,257.1685924,5.230713,5.245972,2.1982847,Stable
1121,1121,250.1827684,252.5280353,5.236816,5.233765,0.7438242,Stable
1122,1122,255.731969,266.3459076,5.221558,5.291748,8.0009249,Stable
1123,1123,265.2128359,216.4000179,5.325317,4.998779,-56.7371012,Taking a bath
1124,1124,213.2664337,151.981904,4.980469,4.623413,-63.6197313,Washing clothes
1125,1125,150.528342,145.6456843,4.614258,4.580688,-9.9653526,Toilet flushing
1126,1126,140.4481477,133.8205824,4.556274,4.507446,-3.7888276,Toilet flushing
1127,1127,111.284652,108.4967558,4.431152,4.394531,-10.0036125,Toilet flushing
1128,1128,111.9446835,55.3234637,4.428101,4.0802,-59.7753704,Taking a bath
1129,1129,55.7972112,256.7891962,4.071045,5.267334,210.9924874,Tank Refilling
1130,1130,193.6470014,177.157113,4.910278,4.776001,-18.1793511,Toilet flushing
1131,1131,194.1262423,177.8923482,4.870605,4.806519,-13.3295142,Toilet flushing
1132,1132,188.0091557,182.549243,4.84314,4.833984,2.8234648,Stable
1133,1133,183.6613045,180.9958799,4.803467,4.803467,4.6286985,Stable
1134,1134,173.2230268,173.2298016,4.79126,4.788208,-0.5176027,Stable
1135,1135,175.1368662,149.1836869,4.763794,4.638672,-24.2741565,Toilet flushing
1136,1136,150.8399029,158.5399191,4.650879,4.666138,1.9946333,Stable
1137,1137,146.2697356,144.2909527,4.61731,4.595947,-5.0721219,Stable
1138,1138,124.2218214,113.2666441,4.492188,4.415894,-10.102539,Toilet flushing
1139,1139,122.3617944,121.1913829,4.458618,4.473877,0.3491353,Stable
1140,1140,127.3554106,136.1934871,4.525757,4.528809,0.3129322,Stable
1141,1141,129.0709782,142.4320658,4.534912,4.556274,3.8634022,Stable
1142,1142,137.2954868,138.4287857,4.568481,4.577637,5.0704127,Stable
1143,1143,146.2201467,139.9243881,4.589844,4.56543,-2.6033464,Stable
1144,1144,131.3386541,130.513509,4.537964,4.534912,2.3332739,Stable
1145,1145,129.8280765,142.5384584,4.516602,4.577637,13.5603363,Stable
1146,1146,160.4056202,111.1907059,4.699707,4.394531,-57.0247741,Taking a bath
1147,1147,130.3894456,142.6321053,4.516602,4.577637,12.6122424,Stable
1148,1148,136.808746,142.3167552,4.577637,4.577637,-1.1142374,Stable
1149,1149,113.0720423,85.4059038,4.394531,4.272461,-24.3078238,Toilet flushing
1150,1150,135.4498646,111.6538022,4.516602,4.394531,-21.9541015,Toilet flushing
1151,1151,137.6647999,160.0633903,4.577637,4.699707,22.3317426,Stable
1152,1152,183.1696362,159.7293629,4.821777,4.699707,-20.6871103,Toilet flushing
1153,1153,184.0892329,250.4201842,4.821777,5.187988,64.3724553,Tank Refilling
1154,1154,454.2769025,511.3906043,6.408691,6.713867,57.0615819,Tank Refilling
1155,1155,439.955652,467.4086153,6.286621,6.469727,28.0250646,Tank Refilling
1156,1156,490.8959338,428.8768438,6.591797,6.225586,-63.8751674,Washing clothes
1157,1157,460.7960266,469.1391836,6.408691,6.469727,8.4547943,Stable
1158,1158,543.8968149,732.1890733,6.896973,7.995605,189.8556158,Tank Refilling
1159,1159,782.57267,763.6382328,8.300781,8.178711,-23.2288847,Toilet flushing
1160,1160,762.1633871,734.4830133,8.178711,7.995605,-28.7514626,Taking a bath
1161,1161,703.1655307,730.0397962,7.8125,7.995605,29.0079437,Tank Refilling
1162,1162,784.4166727,700.7903776,8.300781,7.8125,-82.9819259,Washing clothes
1163,1163,614.8007278,610.8872456,7.324219,7.324219,4.5928988,Toilet flushing
1164,1164,595.269215,575.6314934,7.202148,7.080078,-16.1140616,Toilet flushing
1165,1165,564.6148567,573.4785061,7.019043,7.080078,11.1451526,Stable
1166,1166,563.1033127,573.482341,7.019043,7.080078,15.1991159,Stable
1167,1167,539.9598745,510.5002523,6.896973,6.713867,-28.8551808,Taking a bath
1168,1168,594.7781285,539.3984114,7.202148,6.896973,-50.3222631,Taking a bath
1169,1169,515.6116206,505.0573234,6.774902,6.713867,-15.0159634,Toilet flushing
1170,1170,524.8398758,537.803403,6.774902,6.896973,17.2638188,Stable
1171,1171,461.8300049,371.5755063,6.408691,5.92041,-79.4163352,Washing clothes
1172,1172,355.8998719,355.6676189,5.79834,5.79834,-2.5967706,Stable
1173,1173,315.0962398,299.454715,5.615234,5.493164,-24.5625331,Toilet flushing
1174,1174,320.7191864,369.84751,5.615234,5.92041,50.8219523,Tank Refilling
1175,1175,322.7748312,348.8394034,5.615234,5.79834,34.7463411,Tank Refilling
1176,1176,373.4931192,273.8664679,5.92041,5.371094,-98.3273203,Washing clothes
1177,1177,263.3637803,214.6049055,5.310059,5.004883,-56.8958961,Taking a bath
1178,1178,197.6273573,194.2327933,4.931641,4.898071,-6.1407063,Toilet flushing
1179,1179,191.6121707,198.8892847,4.888916,4.919434,8.3229133,Stable
1180,1180,185.5263352,194.5259233,4.806519,4.858398,13.8025704,Stable
1181,1181,206.4971882,197.4004523,4.931641,4.922485,-2.289997,Stable
1182,1182,199.0049579,182.5192,4.89502,4.824829,-11.4771941,Toilet flushing
1183,1183,189.0803285,198.6248549,4.852295,4.885864,1.1577009,Stable
1184,1184,188.962627,185.0272729,4.870605,4.806519,-8.5377524,Toilet flushing
1185,1185,189.1405018,188.1224666,4.84314,4.833984,1.5572569,Stable
1186,1186,176.9147084,179.8940966,4.803467,4.803467,-2.2505418,Stable
1187,1187,182.9750772,177.0100304,4.79126,4.788208,-3.9329876,Stable
1188,1188,177.8171081,147.6633647,4.763794,4.638672,-19.1161694,Toilet flushing
1189,1189,157.1311167,154.7210647,4.650879,4.666138,-1.6771657,Stable
1190,1190,144.8070189,147.6264127,4.61731,4.595947,-5.394379,Stable
1191,1191,127.0923988,110.4027784,4.492188,4.415894,-13.6014699,Toilet flushing
1192,1192,118.7955444,124.3342504,4.458618,4.473877,-0.5431611,Stable
1193,1193,133.9058243,129.1341867,4.525757,4.528809,-3.5905963,Stable
1194,1194,131.1537638,136.0700802,4.534912,4.556274,0.4105956,Stable
1195,1195,136.5701572,144.5532063,4.568481,4.577637,3.8857565,Stable
1196,1196,146.770321,141.0050874,4.589844,4.56543,-1.5717509,Stable
1197,1197,129.5926073,130.1974451,4.537964,4.534912,2.9859068,Stable
1198,1198,143.5193295,119.159104,4.574585,4.458618,-24.3182771,Toilet flushing
1199,1199,112.7507954,55.1074687,4.434204,4.095459,-58.2592261,Taking a bath
1200,1200,55.0185256,187.3250038,4.0802,4.855347,133.0981883,Tank Refilling
1201,1201,262.3392661,531.8131117,5.267334,6.851196,270.6790393,Tank Refilling
1202,1202,622.6883709,721.3586857,7.366943,7.925416,100.0393222,Tank Refilling
1203,1203,731.1618583,726.8024106,7.995605,7.998657,4.4676385,Stable
1204,1204,737.8290462,733.8755928,8.023071,8.03833,6.2099779,Stable
1205,1205,734.8922268,717.8504103,8.074961,8.020991,-12.0876831,Toilet flushing
1206,1206,719.3922103,616.0503977,8.007748,7.421484,-101.0055809,Washing clothes
1207,1207,618.5054093,603.027584,7.450192,7.367699,-12.9878829,Toilet flushing
1208,1208,604.2298796,589.437387,7.386545,7.323233,-16.5515708,Toilet flushing
1209,1209,595.0951,642.5928819,7.337825,7.61952,49.7761919,Tank Refilling
1210,1210,646.8513791,639.3132164,7.635986,7.581971,-10.0106162,Toilet flushing
1211,1211,653.5015672,653.186769,7.633239,7.665895,2.6947457,Stable
1212,1212,652.4975887,632.7032974,7.664063,7.52396,-21.9330936,Taking a bath
1213,1213,626.8449197,623.9872594,7.486451,7.501648,-1.1884706,Stable
1214,1214,616.2999587,603.5462969,7.468801,7.393099,-17.7305618,Toilet flushing
1215,1215,603.94924,566.4362418,7.363561,7.189847,-29.6741662,Taking a bath
1216,1216,568.4128616,551.0428732,7.178638,7.092868,-13.4826184,Toilet flushing
1217,1217,553.8859459,533.6833328,7.079646,6.995709,-20.5392676,Toilet flushing
1218,1218,542.0411348,533.8194477,7.03453,7.01413,-4.5546486,Stable
1219,1219,531.6673208,537.5623704,6.995009,7.038964,9.6846648,Stable
1220,1220,542.1483543,541.6043587,7.071382,7.036297,-10.3775514,Toilet flushing
1221,1221,547.7287153,530.8063216,7.064327,6.960453,-19.268478,Toilet flushing
1222,1222,530.6064534,480.5049197,6.996817,6.679832,-59.8102943,Taking a bath
1223,1223,484.5790872,471.5069153,6.72629,6.636428,-12.3151686,Toilet flushing
1224,1224,473.8504904,475.1248887,6.672385,6.678053,-0.4700462,Stable
1225,1225,468.1600555,597.0662179,6.666174,7.319994,117.336749,Tank Refilling
1226,1226,589.6586608,598.3368206,7.313311,7.352023,10.8134547,Stable
1227,1227,607.7567754,591.0132646,7.37858,7.292031,-12.9127313,Toilet flushing
1228,1228,586.1840104,599.2974839,7.305842,7.356178,4.8960226,Stable
1229,1229,589.4484443,598.0487792,7.304793,7.339686,2.0619694,Stable
1230,1230,592.4217897,605.607631,7.32969,7.372207,9.0704468,Stable
1231,1231,593.9721569,580.0159989,7.342824,7.260963,-14.5052973,Toilet flushing
1232,1232,583.010342,625.106958,7.259295,7.474697,38.5217666,Tank Refilling
1233,1233,627.2980459,701.0067683,7.385254,7.8125,77.5969188,Tank Refilling
1234,1234,705.5033933,628.4729259,7.873535,7.385254,-81.3643625,Washing clothes
1235,1235,666.3586453,515.1936527,7.629395,6.774902,-143.8183378,Washing clothes
1236,1236,563.0729732,489.9787264,7.019043,6.591797,-77.6892028,Washing clothes
1237,1237,464.5730089,456.3978135,6.469727,6.408691,-7.5535022,Toilet flushing
1238,1238,462.7062108,459.2035237,6.469727,6.408691,-7.1616344,Toilet flushing
1239,1239,456.5749068,433.9883834,6.408691,6.286621,-19.9076664,Toilet flushing
1240,1240,461.742222,457.6966746,6.408691,6.408691,1.9924973,Stable
1241,1241,489.5091292,460.5407551,6.591797,6.408691,-32.6729016,Taking a bath
1242,1242,432.9506088,453.5259703,6.286621,6.408691,25.8316047,Stable
1243,1243,458.3379128,405.9769175,6.408691,6.103516,-48.7983258,Taking a bath
1244,1244,438.0467034,423.2304163,6.286621,6.225586,-9.4702736,Toilet flushing
1245,1245,400.9076449,432.3553514,6.103516,6.286621,34.4013423,Tank Refilling
1246,1246,407.1742769,439.7760889,6.103516,6.286621,35.2124493,Tank Refilling
1247,1247,436.596447,452.9358452,6.286621,6.408691,24.0759152,Stable
1248,1248,431.9666866,455.2208553,6.286621,6.408691,24.9986723,Stable
1249,1249,462.746481,421.7318482,6.469727,6.225586,-37.9258448,Taking a bath
1250,1250,375.519169,386.422769,5.92041,5.981445,11.2441646,Stable
1251,1251,382.5272705,405.5395161,5.981445,6.103516,24.8240391,Stable
1252,1252,374.9080139,295.8662392,5.92041,5.493164,-73.1519725,Washing clothes
1253,1253,350.1108072,263.5059724,5.79834,5.310059,-85.8528147,Washing clothes
1254,1254,234.4089182,107.2892517,5.126953,4.394531,-124.9175513,Washing clothes
1255,1255,144.0633134,185.4454472,4.577637,4.821777,39.8291654,Tank Refilling
1256,1256,142.5767636,126.156331,4.577637,4.516602,-12.3622197,Toilet flushing
1257,1257,162.6795303,144.7488446,4.699707,4.577637,-23.6144832,Toilet flushing
1258,1258,141.8072906,132.3851601,4.577637,4.516602,-9.6801929,Toilet flushing
1259,1259,132.4794248,126.0450431,4.516602,4.516602,-1.4122484,Stable
1260,1260,136.6909503,128.4881219,4.577637,4.516602,-6.9116323,Toilet flushing
1261,1261,130.9873427,87.6725125,4.516602,4.272461,-40.2539715,Taking a bath
1262,1262,135.3138381,61.6555611,4.516602,4.089355,-69.2299376,Washing clothes
1263,1263,77.7009003,77.6040952,4.211426,4.211426,1.575137,Stable
1264,1264,76.0926186,53.4908908,4.211426,4.089355,-20.3889187,Toilet flushing
1265,1265,110.4280851,112.5649724,4.394531,4.394531,-3.3484057,Stable
1266,1266,56.9829961,161.0233063,4.089355,4.699707,105.2388469,Tank Refilling
1267,1267,88.1530481,112.0740141,4.272461,4.394531,17.0362185,Stable
1268,1268,92.8011755,79.7957557,4.272461,4.211426,-11.6521917,Toilet flushing
1269,1269,134.0982465,84.1536009,4.516602,4.272461,-46.5503676,Taking a bath
1270,1270,24.7387334,51.4699898,3.90625,4.02832,18.6271016,Stable
1271,1271,79.1769002,462.3956027,4.211426,6.469727,390.4335521,Tank Refilling
1272,1272,471.0828773,426.3057831,6.469727,6.225586,-39.5427026,Taking a bath
1273,1273,439.8728419,370.7925144,6.286621,5.92041,-59.5379238,Taking a bath
1274,1274,299.2160451,325.7579875,5.493164,5.67627,35.4583308,Tank Refilling
1275,1275,316.5829386,273.2157083,5.615234,5.371094,-45.3600835,Taking a bath
1276,1276,271.8869583,266.8443359,5.310059,5.310059,3.1451847,Stable
1277,1277,315.2231619,318.7758451,5.615234,5.615234,0.1617854,Stable
1278,1278,320.6980297,318.2388042,5.615234,5.615234,-0.4408504,Stable
1279,1279,295.8500583,331.5015119,5.493164,5.67627,28.8710446,Stable
1280,1280,384.0610755,332.3689073,5.981445,5.67627,-53.9731729,Taking a bath
1281,1281,375.9298894,297.1088246,5.92041,5.493164,-68.7261275,Washing clothes
1282,1282,356.0687001,296.5950953,5.79834,5.493164,-47.8899379,Taking a bath
1283,1283,276.5636244,276.8489607,5.371094,5.371094,0.2614844,Stable
1284,1284,266.9609583,278.0599389,5.310059,5.371094,13.4389193,Stable
1285,1285,303.0960867,278.0762119,5.493164,5.371094,-25.8930826,Toilet flushing
1286,1286,179.8087453,185.8265757,4.821777,4.821777,-0.3176707,Stable
1287,1287,193.656726,218.7737025,4.882813,5.004883,23.8925287,Stable
1288,1288,181.9016678,233.2805714,4.821777,5.126953,48.2756716,Tank Refilling
1289,1289,269.134167,491.9615904,5.310059,6.591797,222.9946335,Tank Refilling
1290,1290,544.1988592,701.4752722,6.896973,7.8125,158.5607365,Tank Refilling
1291,1291,646.8662173,711.8897134,7.507324,7.873535,63.3838152,Tank Refilling
1292,1292,711.4604597,754.5252048,7.873535,8.117676,40.0690358,Tank Refilling
1293,1293,699.8094201,594.9336166,7.8125,7.202148,-104.0494246,Washing clothes
1294,1294,536.9236616,490.7788974,6.896973,6.591797,-48.7456547,Taking a bath
1295,1295,513.1942806,512.6534437,6.713867,6.713867,-4.2791575,Stable
1296,1296,520.1297625,514.3440255,6.774902,6.713867,-15.3342992,Toilet flushing
1297,1297,466.6258195,454.851963,6.469727,6.408691,-9.4045735,Toilet flushing
1298,1298,434.6223217,437.1406537,6.274414,6.289673,-1.8143583,Stable
1299,1299,441.0925083,433.0113616,6.329346,6.265259,-14.6280802,Toilet flushing
1300,1300,295.031719,306.8357599,5.480957,5.526733,6.3615739,Stable
1301,1301,298.5771474,297.5020858,5.471802,5.499268,4.9806527,Stable
1302,1302,280.690547,265.1574757,5.401611,5.288696,-23.2930627,Toilet flushing
1303,1303,252.8851703,262.4819005,5.221558,5.258179,4.0796022,Stable
1304,1304,257.1478711,195.8870674,5.258179,4.870605,-67.7745132,Washing clothes
1305,1305,189.6267754,196.5811716,4.852295,4.885864,3.1030594,Stable
1306,1306,187.5254712,167.8667343,4.830933,4.727173,-19.6037481,Toilet flushing
1307,1307,174.004313,183.4784501,4.79126,4.803467,5.2315707,Stable
1308,1308,176.0132328,180.4835681,4.800415,4.785156,-0.9146496,Stable
1309,1309,179.9444777,124.8563337,4.782104,4.495239,-49.6028129,Taking a bath
1310,1310,97.3292857,115.10846,4.3396,4.421997,15.2413331,Stable
1311,1311,118.5892304,121.8431572,4.470825,4.46167,1.7012148,Stable
1312,1312,120.4722125,601.2116818,4.440308,7.272339,491.4323625,Tank Refilling
1313,1313,599.0455592,591.6850815,7.2052,7.162476,-5.4077238,Toilet flushing
1314,1314,565.7582253,554.9215863,7.058716,6.985474,-9.12077,Toilet flushing
1315,1315,567.6444246,557.9310962,7.077026,6.997681,-16.8535494,Toilet flushing
1316,1316,551.137158,513.8924844,6.967163,6.713867,-39.4730593,Taking a bath
1317,1317,520.6809187,717.2087062,6.750488,7.919312,205.737041,Tank Refilling
1318,1318,715.1887179,726.8720771,7.901001,7.958984,4.9961383,Stable
1319,1319,742.6526185,734.7066915,8.050537,7.995605,-10.2981389,Toilet flushing
1320,1320,736.9505715,740.1776625,8.023071,8.050537,2.3600616,Stable
1321,1321,741.2375925,740.8930662,8.059692,8.059692,-2.4346892,Stable
1322,1322,744.646683,741.8901393,8.084106,8.041382,-8.0721028,Toilet flushing
1323,1323,741.7342353,738.7394116,8.053589,8.041382,2.1687082,Stable
1324,1324,740.2470396,677.4722203,8.035278,7.693481,-61.8844849,Taking a bath
1325,1325,680.4050827,675.8335825,7.684326,7.684326,3.5053528,Stable
1326,1326,676.6788258,661.5683127,7.666016,7.623291,-12.0344876,Toilet flushing
1327,1327,680.1287885,673.1799066,7.678223,7.675171,-4.9325442,Stable
1328,1328,682.6934643,616.2421549,7.699585,7.357788,-55.2772987,Taking a bath
1329,1329,618.5543532,606.1729693,7.366943,7.25708,-16.0433211,Toilet flushing
1330,1330,564.7765902,583.1398847,7.061768,7.15332,14.6603783,Stable
1331,1331,557.6282489,569.5947898,6.994629,7.046509,8.6398625,Stable
1332,1332,551.6730213,554.5437112,6.951904,6.991577,9.4480187,Stable
1333,1333,557.3985521,560.6264455,6.997681,7.009888,2.2837674,Stable
1334,1334,551.6778927,537.8493497,6.967163,6.903076,-8.9312459,Toilet flushing
1335,1335,550.7874298,548.8800672,6.958008,6.970215,-1.1707224,Stable
1336,1336,529.5357719,465.309152,6.842041,6.430054,-67.1077949,Washing clothes
1337,1337,455.5301374,437.1420843,6.411743,6.30188,-15.3105381,Toilet flushing
1338,1338,445.7500633,439.8953197,6.37207,6.338501,-4.5125026,Toilet flushing
1339,1339,450.3024488,436.3865947,6.359863,6.307983,-13.6380572,Toilet flushing
1340,1340,441.0190602,442.9213043,6.317139,6.323242,1.5262033,Stable
1341,1341,438.1248595,384.8570258,6.304932,6.005859,-49.6777348,Taking a bath
1342,1342,387.2950647,381.6110332,5.999756,5.960083,-11.7833155,Toilet flushing
1343,1343,380.5957408,393.1940273,5.960083,6.036377,8.8427949,Stable
1344,1344,384.7446077,384.136485,5.984497,5.990601,5.6868125,Stable
1345,1345,385.8498901,383.4199804,5.97229,5.987549,4.8512224,Stable
1346,1346,386.4644547,369.303173,5.984497,5.883789,-20.9909993,Toilet flushing
